Property_ID,Owner_Name,Mailing_Address,Property_Address,Match_Reason
197266,& 1600 EAST 12TH STREET LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1600 12 ST 78702,Cluster: 54 entities at this mailing address
197267,& 1600 EAST 12TH STREET LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1522 12 ST 78702,Cluster: 54 entities at this mailing address
197269,1500-1501 EAST AUSTIN LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1500 12 ST 78702,Cluster: 54 entities at this mailing address
197272,AUSTIN EAST 12TH STREET LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1514 12 ST 78702,Cluster: 54 entities at this mailing address
197275,LEONA FIONA LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1705 13 ST 78702,Cluster: 54 entities at this mailing address
197279,SARASOTA HONEY LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1720 12 ST 78702,Cluster: 54 entities at this mailing address
197281,AUSTIN 12TH GALLERY LP,603 W 8TH ST AUSTIN TX 787012728,1702 12 ST 78702,Cluster: 22 entities at this mailing address
197282,AUSTIN 12TH GALLERY LP,603 W 8TH ST AUSTIN TX 787012728,1700 12 ST 78702,Cluster: 22 entities at this mailing address
197283,AUSTIN 1203 EASTSIDE GP LP,603 W 8TH ST AUSTIN TX 787012728,1203 LEONA ST 78702,Cluster: 22 entities at this mailing address
197287,CHICON CHI CHI LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1803 13 ST 78702,Cluster: 54 entities at this mailing address
197288,KENNETH NOISEWATER LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1805 13 ST 78702,Cluster: 54 entities at this mailing address
197296,TIGER TERRACE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1804 12 ST 78702,Cluster: 54 entities at this mailing address
197297,AUSTIN EAST 12TH STREET LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1800 12 ST 78702,Cluster: 54 entities at this mailing address
197298,FENWAY GREEN CHICON LP,603 W 8TH ST AUSTIN TX 787012728,1215 CHICON ST 78702,Cluster: 22 entities at this mailing address
197299,DB FENWAY LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1903 13 ST 78702,Cluster: 54 entities at this mailing address
197342,COMMERCIAL FUND 2 LP,603 W 8TH ST AUSTIN TX 787012728,1713 12 ST 78702,Cluster: 22 entities at this mailing address
197359,12TH STREET EAST CORNER LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1901 12 ST 78702,Cluster: 54 entities at this mailing address
197371,POQUITO CORNER LP,603 W 8TH ST AUSTIN TX 787012728,2001 12 ST 78702,Cluster: 22 entities at this mailing address
197372,SPACE JAM LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2003 12 ST 78702,Cluster: 54 entities at this mailing address
197411,MAJOR MAPLE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1183 CHICON ST 78702,Cluster: 54 entities at this mailing address
197463,POQUITO CHICON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1152 POQUITO ST AUSTIN 78702,Cluster: 54 entities at this mailing address
197466,POQUITO CHICON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1906 ROSEWOOD AVE 78702,Cluster: 54 entities at this mailing address
197467,POQUITO CHICON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1904 ROSEWOOD AVE 78702,Cluster: 54 entities at this mailing address
197468,POQUITO CHICON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1902 ROSEWOOD AVE 78702,Cluster: 54 entities at this mailing address
197469,BAGELS LP,603 W 8TH ST AUSTIN TX 787012728,1900 ROSEWOOD AVE 78702,Cluster: 22 entities at this mailing address
197470,POQUITO CHICON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1155 CHICON ST 78702,Cluster: 54 entities at this mailing address
197496,AUSTIN PANCAKES LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1809 NEW YORK AVE 78702,Cluster: 54 entities at this mailing address
197498,CHIM RICHALDS LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1708 PENNSYLVANIA AVE 78702,Cluster: 54 entities at this mailing address
197514,MB LA TIGRA FIRMA LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2108 12 ST 78702,Cluster: 54 entities at this mailing address
197522,THE CORNER LP,603 W 8TH ST AUSTIN TX 787012728,2210 12 ST 78702,Cluster: 22 entities at this mailing address
197551,SINGLETON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2410 12 ST 78702,Cluster: 54 entities at this mailing address
197560,CARIBOU CORNER LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2502 12 ST 78702,Cluster: 54 entities at this mailing address
197567,CEDAR GARDENS LP,603 W 8TH ST AUSTIN TX 787012728,1204 CEDAR AVE 78702,Cluster: 22 entities at this mailing address
197575,AUSTIN DANGER POWERS LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1200 WALNUT AVE 78702,Cluster: 54 entities at this mailing address
197594,BEEFY GOLD BULLION LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2211 12 ST 78702,Cluster: 54 entities at this mailing address
197671,EAST AUSTIN MOUNT CARMEL I LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2504 NEW YORK DR 78702,Cluster: 54 entities at this mailing address
197694,AUSTIN CREEK LANDS LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,"1.87AC OF BLK 8 OLT 13, 2.05AC OF OLT 14 DIVISION B & LOT 1-5 BLK 1-2 OWENS SUBD NO 2",Cluster: 54 entities at this mailing address
197695,WOLVERINE WAY LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2604 ROSEWOOD AVE 78702,Cluster: 54 entities at this mailing address
197696,WOLVERINE WAY LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2600 ROSEWOOD AVE 78702,Cluster: 54 entities at this mailing address
197697,KIT WAY LAND LP,603 W 8TH ST AUSTIN TX 787012728,2516 ROSEWOOD AVE 78702,Cluster: 22 entities at this mailing address
197698,KIT WAY LAND LP,603 W 8TH ST AUSTIN TX 787012728,2518 ROSEWOOD AVE 78702,Cluster: 22 entities at this mailing address
197766,REYES TRUST,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257,4601 REYES ST 78721,Cluster: 60 entities at this mailing address
198732,IT HURTS WHEN LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2903 12 ST 78702,Cluster: 54 entities at this mailing address
198733,IT HURTS WHEN LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2905 12 ST 78702,Cluster: 54 entities at this mailing address
198734,IT HURTS WHEN LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2909 12 ST 78702,Cluster: 54 entities at this mailing address
198739,KB AROUND THE BLOCK LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2923 12 ST 78702,Cluster: 54 entities at this mailing address
198744,SHAW GARAGE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,3001 12 ST 78702,Cluster: 54 entities at this mailing address
198745,HOBBES LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2804 SOL WILSON AVE 78702,Cluster: 54 entities at this mailing address
198755,SW DEAD END AVENUE LP,603 W 8TH ST AUSTIN TX 787012728,2536 SOL WILSON AVE 78702,Cluster: 22 entities at this mailing address
198760,PINK PANTHER LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2706 SOL WILSON AVE 78702,Cluster: 54 entities at this mailing address
198762,KB AROUND THE BLOCK LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,PART OF WILLIAM ST & PART OF LOT 9&10 OLT 14 DIV B OWENS SUBD NO 1,Cluster: 54 entities at this mailing address
198768,12TH COMMUNITY COMMERCIAL LP,603 W 8TH ST AUSTIN TX 787012728,2935 12 ST 78702,Cluster: 22 entities at this mailing address
198769,WATERMELON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2612 SOL WILSON AVE 78702,Cluster: 54 entities at this mailing address
198770,PERRY TRACT LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,3001 12 ST 78702,Cluster: 54 entities at this mailing address
198787,LAND FUND 1 EAST AUSTIN LP,603 W 8TH ST AUSTIN TX 787012728,905 MC CLAIN ST 78702,Cluster: 22 entities at this mailing address
198788,LAND FUND I EAST AUSTIN LP,603 W 8TH ST AUSTIN TX 787012728,2521 SOL WILSON AVE 78702,Cluster: 22 entities at this mailing address
198789,PENGUIN PARK LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2525 SOL WILSON AVE 78702,Cluster: 54 entities at this mailing address
198790,PIRATE BOOTY LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2529 SOL WILSON AVE 78702,Cluster: 54 entities at this mailing address
198850,HILLTOP HAWKS PROPERTIES LLC,2311 ENFIELD RD AUSTIN TX 787033225,1189 OAK GROVE AVE 78702,Cluster: 21 entities at this mailing address
198916,END OF AIRPORT LP,603 W 8TH ST AUSTIN TX 787012728,1196 AIRPORT BLVD 78702,Cluster: 22 entities at this mailing address
198923,AIRPLANE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,1157 AIRPORT BLVD 78702,Cluster: 54 entities at this mailing address
198928,COMMERCIAL FUND 2 LP,603 W 8TH ST AUSTIN TX 787012728,3313 12 ST 78721,Cluster: 22 entities at this mailing address
199029,SQUARE OAK BRUSH LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,3404 OAK SPRINGS DR 78721,Cluster: 54 entities at this mailing address
199034,ROUND OAK TREE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,3312 OAK SPRINGS DR B AUSTIN 78721,Cluster: 54 entities at this mailing address
199035,ROUND OAK TREE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,3312 OAK SPRINGS DR A 78721,Cluster: 54 entities at this mailing address
199036,SQUARE OAK SPRINGS LP,603 W 8TH ST AUSTIN TX 787012728,3306 OAK SPRINGS DR 78721,Cluster: 22 entities at this mailing address
199346,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,LOT 7 PAULS TRIANGLE,Cluster: 12 entities at this mailing address
199347,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,8905 F M RD 969 78724,Cluster: 12 entities at this mailing address
199348,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,8901 F M RD 969 78724,Cluster: 12 entities at this mailing address
199349,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,9001 F M RD 969 78724,Cluster: 12 entities at this mailing address
199350,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,9003 F M RD 969 78724,Cluster: 12 entities at this mailing address
199351,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,9005 F M RD 969 78724,Cluster: 12 entities at this mailing address
199352,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,9009 F M RD 969 78724,Cluster: 12 entities at this mailing address
199353,TRIANGLE LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,SE 6500 SQ FT OF LOT 8 PAULS TRIANGLE,Cluster: 12 entities at this mailing address
199609,WEST LLC,3839 BEE CAVES RD STE 200 WEST LAKE HILLS TX 787466400,1210 WEST AVE AUSTIN 78701,Cluster: 18 entities at this mailing address
199984,BLUE CROSS & BLUE SHIELD OF TX INC,BELL NUNNALLY 2323 ROSS AVE STE 1900 DALLAS TX 752012721,202 13 ST 78701,HQ Zip: 75201 (TX)
200594,CALVIN LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2910 12 ST 78702,Cluster: 54 entities at this mailing address
200597,EAST 12 HOUSING ACQUISITION LP,603 W 8TH ST AUSTIN TX 787012728,2904 12 ST 78702,Cluster: 22 entities at this mailing address
200598,HAMBONE LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2902 12 ST 78702,Cluster: 54 entities at this mailing address
200600,KERMIT LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2920 12 ST 78702,Cluster: 54 entities at this mailing address
200602,CAPTAIN JACKSON LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2916 12 ST 78702,Cluster: 54 entities at this mailing address
200684,GARFIELD LP,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172,2925 13 ST 78702,Cluster: 54 entities at this mailing address
200818,CODDINGTON BRIAN J LIVING TRUST,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257,3013 14 ST 78702,Cluster: 20 entities at this mailing address
201510,INVESTMENTS LLC & MF AUSTIN RIDGE LLC,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221,ABS 16 SUR 18 MCELROY P ACR 2.305,Cluster: 15 entities at this mailing address
201511,INVESTMENTS LLC & MF AUSTIN RIDGE LLC,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221,LOT 1 ALLEN JUNE & JOE ADDN,Cluster: 15 entities at this mailing address
201523,BARELYSOLA LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,LOT 1 ALLEN JOE JR SUBD,Cluster: 12 entities at this mailing address
201528,OP III ATX 969 MF LAND LP,500 W 5TH ST STE 700 AUSTIN TX 787013833,9312 F M RD 969 78724,Cluster: 14 entities at this mailing address
201535,BARELYSOLA LLC,701 S LAMAR BLVD STE C AUSTIN TX 787041547,LOT 2 ALLEN JOE JR SUBD,Cluster: 12 entities at this mailing address
201613,AMTEX MULTI-HOUSING LLC,30141 AGOURA RD STE 100 AGOURA HILLS CA 913012020,ABS 16 SUR 18 MCELROY P ACR 7.693 (TRT 5),HQ Zip: 91301 (CA)
201614,AMTEX MULTI-HOUSING LLC,30141 AGOURA RD STE 100 AGOURA HILLS CA 913012020,ABS 16 SUR 18 MCELROY P ACR 2.2700 (TRT 3),HQ Zip: 91301 (CA)
201714,ZEKELMAN PROPERTY IV LLC,227 W MONROE ST STE 2600 CHICAGO IL 606065082,7720 GILBERT RD 78653,HQ Zip: 60606 (IL)
201737,ZEKELMAN PROPERTY II LLC,227 W MONROE ST STE 2600 CHICAGO IL 606065082,ABS 339 SUR 32 HORNSBY R ACR 25.5857 PLUS 0.8437AC OF VACATED ROW TOTAL 26.4294,HQ Zip: 60606 (IL)
201739,ZEKELMAN PROPERTY III LLC,227 W MONROE ST 26TH FLOOR CHICAGO IL USA 606065055,ABS 15 SUR 17 HORNSBY R ACR 20.406,HQ Zip: 60606 (IL)
201740,ZEKELMAN PROPERTY II LLC,227 W MONROE ST STE 2600 CHICAGO IL 606065082,ABS 339 SUR 32 HORNSBY R ABS 15 SUR 17 ACR 44.747,HQ Zip: 60606 (IL)
202003,LANTANA APARTMENTS ATX LLC,23679 CALABASAS RD STE 1057 CALABASAS CA 913021502,1802 WEST AVE 78701,HQ Zip: 91302 (CA)
202233,ALAMO ST LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,2207 ALAMO ST 78702,Cluster: 19 entities at this mailing address
203132,MACDONALD-HOMES XVII LLC,PO BOX 304 DRIFTWOOD TX 786190304,5701 IMPERIAL DR AUSTIN 78724,Cluster: 28 entities at this mailing address
204018,CAREYBROOK INVESTMENTS LLC,5918 CAREYBROOK DR AGOURA HILLS CA 913014430,2612 ROGERS AVE 78722,HQ Zip: 91301 (CA)
204046,F&B 2500 E 22ND STREET LLC,5508 PARKCREST DR STE 320 AUSTIN TX 787315049,2500 22 ST 78722,Cluster: 14 entities at this mailing address
204047,F&B 2515 MANOR RD LLC,5508 PARKCREST DR STE 320 AUSTIN TX 787315049,2515 MANOR RD 78722,Cluster: 14 entities at this mailing address
204186,MANOR LLC,704 W 9TH ST AUSTIN TX 787012214,2717 MANOR RD 78722,Cluster: 11 entities at this mailing address
204395,AIRPORT BLVD LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,2210 AIRPORT BLVD 78722,Cluster: 19 entities at this mailing address
204498,E MLK LLC,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265",1900 TILLERY ST 78723,Cluster: 19 entities at this mailing address
204500,E MLK LLC,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265",3218 M L KING JR BLVD 78721,Cluster: 19 entities at this mailing address
205395,F&B 2604 MANOR ROAD LLC,5508 PARKCREST DR STE 320 AUSTIN TX 787315049,2604 MANOR RD 78722,Cluster: 14 entities at this mailing address
205464,EM FRANKLIN AVE LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,1807 E M FRANKLIN AVE 78721-1133,Cluster: 19 entities at this mailing address
205465,E MLK BLVD LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,3601 M L KING JR BLVD 78721,Cluster: 19 entities at this mailing address
205509,GEORGE 116 - AUSTIN LP,% HEARTHSTONE INC 23975 PARK SORRENTO STE 220 CALABASAS CA 913024023,2211 E M FRANKLIN AVE,HQ Zip: 91302 (CA)
205515,FENTON TEXAS LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,3601 MANOR RD 78723,Cluster: 11 entities at this mailing address
206682,W 24 LLC,704 W 9TH ST AUSTIN TX 787012214,2405 NUECES ST 78705,Cluster: 11 entities at this mailing address
206684,W 24 LLC,704 W 9TH ST AUSTIN TX 787012214,504 24 ST 78705,Cluster: 11 entities at this mailing address
206988,EDGEWOOD LLC,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400,3213 INTERSTATE HY 35 78722,Cluster: 14 entities at this mailing address
206989,EDGEWOOD LLC,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400,3215 INTERSTATE HY 35 78722,Cluster: 14 entities at this mailing address
206991,EDGEWOOD LLC,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400,1107 EDGEWOOD AVE 78722,Cluster: 14 entities at this mailing address
207582,AIRPORT BLVD LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,3710 AIRPORT BLVD 78722,Cluster: 19 entities at this mailing address
208086,RJ3411 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,801 28 ST 78705,Cluster: 14 entities at this mailing address
208422,F & M GTT LLC,6100 CHESEBRO RD AGOURA HILLS CA 913011834,304 MOORE BLVD 78705,HQ Zip: 91301 (CA)
208530,MILLER ATX 1 PROPERTIES LLC,5918 CAREYBROOK DR AGOURA HILLS CA 913014430,3101 TOM GREEN ST 78705,HQ Zip: 91301 (CA)
208612,SANJAC LP,2121 N AKARD ST STE 100 DALLAS TX 752012296,2803 SAN JACINTO BLVD 78705,HQ Zip: 75201 (TX)
208701,RJ 814 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,701 SPARKS AVE 78705,Cluster: 14 entities at this mailing address
208771,F&M GTT LLC,6100 CHESEBRO RD AGOURA HILLS CA 913011834,802 DEAN KEETON ST 78705,HQ Zip: 91301 (CA)
208807,MEDICAL ARTS ST LLC,609A WOOD ST AUSTIN TX 787035417,3004 MEDICAL ARTS ST 78705,Cluster: 25 entities at this mailing address
208808,MEDICAL ARTS ST LLC,609A WOOD ST AUSTIN TX 787035417,3000 MEDICAL ARTS ST 78705,Cluster: 25 entities at this mailing address
208809,RJ 824 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,824 30 ST 78705,Cluster: 14 entities at this mailing address
208810,RJ 822 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,822 30 ST 78705,Cluster: 14 entities at this mailing address
208813,RJ 818 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,818 30 ST 78705,Cluster: 14 entities at this mailing address
208815,RJ 814 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,814 30 ST 78705,Cluster: 14 entities at this mailing address
208817,RJ 810 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,810 30 ST 78705,Cluster: 14 entities at this mailing address
208833,RJ 803 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,803 32 ST,Cluster: 14 entities at this mailing address
208857,RJ 2915 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,2915 HAMPTON RD 78705,Cluster: 14 entities at this mailing address
208858,RJ 2912 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,2912 MEDICAL ARTS ST 78705,Cluster: 14 entities at this mailing address
208859,RJ 2906 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,2906 MEDICAL ARTS ST 78705,Cluster: 14 entities at this mailing address
208866,MJ 2901 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,3211 HAMPTON RD 78705,Cluster: 14 entities at this mailing address
208868,MJ2901 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,3213 HAMPTON RD 78705,Cluster: 14 entities at this mailing address
209041,E 37TH LLC,5103 INDIGO ST HOUSTON TX 770961413,923 37 ST 78705,Cluster: 11 entities at this mailing address
209729,SFRES OWNER LLC,717 N HARWOOD ST STE 2800 DALLAS TX 752016525,4913 SINGLE SHOT CIR AUSTIN 78723,HQ Zip: 75201 (TX)
210054,SAN GABRIEL LLC,5103 INDIGO ST HOUSTON TX 770961413,2830 SAN GABRIEL ST 78705,Cluster: 11 entities at this mailing address
210064,PEARL LLC,5103 INDIGO ST HOUSTON TX 770961413,2814 PEARL ST,Cluster: 11 entities at this mailing address
210080,RJ 2712 PRPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,2712 SAN PEDRO ST 78705,Cluster: 14 entities at this mailing address
210138,SALADO LLC,5103 INDIGO ST HOUSTON TX 770961413,2836 SALADO ST 78705,Cluster: 11 entities at this mailing address
210343,FRIENDS OF HEMPHILL PARK LP,804 CONGRESS AVE STE 300 AUSTIN TX 787012630,3004 HEMPHILL PARK 78705,Cluster: 13 entities at this mailing address
210344,FRIENDS OF HEMPHILL PARK LP,804 CONGRESS AVE STE 300 AUSTIN TX 787012630,400 30 ST 78705,Cluster: 13 entities at this mailing address
210345,FRIENDS OF HEMPHILL PARK LP,804 CONGRESS AVE STE 300 AUSTIN TX 787012630,402 30 ST 78705,Cluster: 13 entities at this mailing address
210504,FRIENDS OF HEMPHILL PARK LP,804 CONGRESS AVE STE 300 AUSTIN TX 787012630,409 30 ST 78705,Cluster: 13 entities at this mailing address
210635,RJ 827 PROPERTIES LLC,4731 CAT MOUNTAIN DR AUSTIN TX 787313507,827 HARRIS AVE 78705,Cluster: 14 entities at this mailing address
211058,BELMONT PARKWAY VENTURES LLC,6423 BURNET LN AUSTIN TX 787573248,1300 BELMONT PKWY 78703,Cluster: 15 entities at this mailing address
211123,GRANDVIEW LLC,5103 INDIGO ST HOUSTON TX 770961413,3110 GRANDVIEW ST 78705,Cluster: 11 entities at this mailing address
211148,F & M GTT LLC,6100 CHESEBRO RD AGOURA HILLS CA 913011834,3106 KING ST 78705,HQ Zip: 91301 (CA)
211318,FENTON FOUNTAIN TERRACE LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,610 30 ST 78705,Cluster: 11 entities at this mailing address
211344,W 30TH LLC,5103 INDIGO ST HOUSTON TX 770961413,907 30 ST 78705,Cluster: 11 entities at this mailing address
211346,W 30TH LLC,5103 INDIGO ST HOUSTON TX 770961413,811 30 ST 78705,Cluster: 11 entities at this mailing address
211586,TAJ 3707 TOM GREEN LLC,PO BOX B KINGSVILLE TX 783641604,3707 TOM GREEN ST 78705,Cluster: 23 entities at this mailing address
212467,KING ST LLC,3600 BALCONES DR AUSTIN TX USA 787315804,3504 KING ST 78705,Cluster: 10 entities at this mailing address
212552,WEST AVENUE LLC,5103 INDIGO ST HOUSTON TX 770961413,3510 WEST AVE 78705,Cluster: 11 entities at this mailing address
212629,GUADALUPE LLC,PO BOX 40127 AUSTIN TX 787040003,3407 GUADALUPE ST AUSTIN 78705,Cluster: 10 entities at this mailing address
212781,W 37TH LLC,5103 INDIGO ST HOUSTON TX 770961413,312 37 ST,Cluster: 11 entities at this mailing address
212840,MILLER ATX 1 PROPERTIES LLC,5918 CAREYBROOK DR AGOURA HILLS CA 913014430,111 38 ST 78705,HQ Zip: 91301 (CA)
213670,TAJ 5112 RAVENSDALE LLC,PO BOX B KINGSVILLE TX 783641604,5112 RAVENSDALE LN 78723,Cluster: 23 entities at this mailing address
214624,FENTON DUET LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,401 39 ST 78751,Cluster: 11 entities at this mailing address
214625,FARAHANI FAMILY LLC,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221,415 39 ST 78751,Cluster: 15 entities at this mailing address
214674,FENTON TEXAS LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,305 39 ST 78751,Cluster: 11 entities at this mailing address
216074,DUVAL ST LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,4429 DUVAL ST 78751,Cluster: 19 entities at this mailing address
216409,BENNETT LLC,5103 INDIGO ST HOUSTON TX 770961413,4612 BENNETT AVE 78751,Cluster: 11 entities at this mailing address
217121,- 5730 MANOR RD LLC,609A WOOD ST AUSTIN TX 787035417,5730 MANOR RD 78723,Cluster: 25 entities at this mailing address
217122,- 5730 MANOR RD LLC,609A WOOD ST AUSTIN TX 787035417,5722 MANOR RD AUSTIN 78723,Cluster: 25 entities at this mailing address
217523,ACQUISITIONS LLC,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221,1500 38 ST 78731,Cluster: 15 entities at this mailing address
217838,N LAMAR LP,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046,3910 LAMAR BLVD 78756,Cluster: 21 entities at this mailing address
217839,N LAMAR LP,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046,3906 LAMAR BLVD 78756,Cluster: 21 entities at this mailing address
217856,POLAR BEAR TRUST,804 CONGRESS AVE STE 300 AUSTIN TX 787012630,4008 LAMAR BLVD 78756,Cluster: 13 entities at this mailing address
217946,FENTON RETREAT LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,4400 AVENUE A 78751,Cluster: 11 entities at this mailing address
217990,FENTON 43 HYDE LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,4310 AVENUE B 78751,Cluster: 11 entities at this mailing address
217997,FENTON HYDE PARK PLACE LLC,7577 MISSION VALLEY RD SAN DIEGO CA 921084432,4400 AVENUE B 78751,Cluster: 11 entities at this mailing address
218345,DUVAL ST LLC,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700,4500 DUVAL ST 78751,Cluster: 19 entities at this mailing address
218989,THREE SPADESIDERS LLC,PO BOX 304 DRIFTWOOD TX 786190304,5810 WELLINGTON DR 78723,Cluster: 28 entities at this mailing address
219628,MANGO SHUFFLERS LLC,PO BOX 304 DRIFTWOOD TX 786190304,7200 ELLINGTON CIR AUSTIN 78724,Cluster: 28 entities at this mailing address
219649,THE THREE DIAMONDSIDERS LLC,PO BOX 304 DRIFTWOOD TX 786190304,7125 HOWERINGTON CIR AUSTIN 78724,Cluster: 28 entities at this mailing address
219656,THE THREE FORWARDSIDERS LLC,PO BOX 304 DRIFTWOOD TX 786190304,6607 JOHNNY MORRIS CV 78724,Cluster: 28 entities at this mailing address
220211,MARTIN AVE LLC,609A WOOD ST AUSTIN TX 787035417,5211 MARTIN AVE 78751,Cluster: 25 entities at this mailing address
